Date,BOVESPA,DJIA,NIKKEI,STOXX,Oil,Gold,Copper,EURUSD,10YR,LIBOR,Soy,VIX
11/28/03,19962,9846.969727,#N/A,2542.7,27,1608.5,0.9185,0.870549317,4.24,2.06888,7.66,18.8
12/1/03,20184,9836.459961,10502.29,2556.16,28.19,1597.25,0.8845,0.871687587,4.16,2.07,7.56,19.48
12/2/03,20523,9765.639648,10310.04,2571.51,28.29,1592.5,0.8935,0.870776733,4.12,2.08375,7.48,18.98
12/3/03,20462,9711.44043,10318.44,2575.04,28.21,1580,0.904,0.87092841,4.04,2.09538,7.58,17.44
12/4/03,20540,9620.679688,10229.57,2631.65,28.35,1568.5,0.887,0.863707031,4.09,2.158,7.74,16.71
12/5/03,20418,9688.459961,10219.05,2627.32,29.19,1602,0.907,0.858369099,3.96,2.15488,7.72,16.23
12/8/03,20882,9622.019531,10361.24,2609.9,29.43,1613.5,0.9555,0.854116843,3.96,2.15438,7.54,#N/A
12/9/03,20889,9629.870117,10593.53,2626.68,29.83,1611.25,0.9695,0.853460783,4.03,2.15038,7.63,16.32
12/10/03,21258,9748.679688,10709.29,2657.6,30.37,1629.25,0.976,0.862366333,4.21,2.14988,7.6,16.77
12/11/03,20971,9763.490234,10740.14,2633.07,30.4,1644,0.963,0.854262771,4.17,2.15,7.52,16.27
12/12/03,21296,9779.719727,10820.33,2618.9,30.48,1648,0.969,0.848608282,4.27,2.14575,7.57,16.63
12/15/03,20974,9785.349609,10542.2,2627.15,29.6,1641.75,0.9665,0.847098687,4.27,2.14025,7.49,16.3
12/16/03,20710,9899.639648,10531.44,2636.78,30.97,1663.5,0.978,0.855066268,4.32,2.13975,7.55,17.09
12/17/03,20763,9851.94043,10786.04,2656.94,32.01,1669.75,0.9775,0.846596681,4.29,2.13388,7.44,16.54
12/18/03,21199,9874.830078,#N/A,2586.05,31.91,1675.75,0.976,#N/A,#N/A,2.13375,7.32,17.63
12/19/03,21489,9923.269531,10966.43,2584.05,31.68,1670,0.9865,0.852951211,4.37,2.1325,7.5,17.87
12/22/03,21386,9862.009766,10899.95,2574.66,31.74,1678,0.998,0.858221765,4.43,2.13088,7.82,16.73
12/23/03,21631,9966.450195,11025.15,2568.72,31.51,1664.25,1.0075,0.857265324,4.47,2.13025,7.77,16.41
12/26/03,21688,9922.379883,11037.89,2578.24,30.61,1665,0.997,0.859845228,4.41,2.12225,7.7,17.23
12/29/03,21815,9922.450195,11161.71,2632.25,30.37,1674.5,1.017,0.856824608,4.41,2.12,7.81,15.93
12/30/03,22051,10008.75,11031.52,2625.31,30.19,1666.25,1.026,0.856457691,4.38,2.11463,7.85,15.58
1/2/04,22233,10046.53027,10889.62,2619.56,30,1660.5,1.009,0.847098687,4.29,2.11938,7.88,16.16
1/5/04,22445,10023.33984,10335.16,2635.89,30.31,1656.75,1.02,0.847816872,4.34,2.12488,7.88,16.42
1/6/04,23532,10128.75,10335.7,2630.48,29.99,1670.25,1.0265,0.845094228,4.24,2.12388,7.81,16.94
1/7/04,23576,10141.41016,10454.12,2674.62,29.95,1677,1.042,0.850195545,4.3,2.12488,7.85,16.49
1/8/04,23334,10249.48047,10561.01,2666.97,29.57,1692.25,1.04,0.855505176,4.23,2.10438,7.8,16.66
1/9/04,23722,10276.48047,10739.22,2694.01,28.95,1692.5,1.043,0.856677803,4.31,2.10013,8.1,#N/A
1/12/04,23896,10337.55957,10695.56,2693.43,28.67,1688,1.083,0.855139388,4.36,2.09675,8.26,17.45
1/13/04,24237,10341.41016,10559.59,2672.02,29.24,1690,1.067,0.861400637,4.33,2.09113,8.29,17.09
1/14/04,23947,10305.84961,#N/A,2651.41,28.81,1683.25,1.0625,0.873057447,4.4,2.08775,8.22,17.68
1/15/04,23400,10321.34961,10847.97,2672.62,28.86,1679.75,1.1045,0.86979212,4.33,2.08325,8.26,18.31
1/16/04,22964,10449.7002,10837.54,2660.73,30.29,1681,1.0995,0.87161161,4.38,2.08163,8.18,#N/A
1/19/04,23162,10426.29981,10552.3,2684.71,30.25,1667.75,1.08,0.875886835,4.45,2.08025,8.34,18.22
1/20/04,23382,10452.74023,10628.98,2685.39,30.73,1669.5,1.0835,0.86918731,4.48,2.08025,8.33,17.49
1/21/04,23680,10411.84961,10504.54,2698.77,31.01,1663,1.0925,0.868432479,4.49,2.07875,8.31,16.73
1/22/04,23299,10543.84961,10207.04,2697.14,31.21,1663.5,1.082,#N/A,#N/A,2.07,8.4,15.5
1/23/04,22969,10535.45996,10226.22,2692.26,31.37,1653.75,1.091,0.858590195,4.44,2.05988,8.28,15.61
1/26/04,23471,10530.07031,10337.67,2714.73,31.89,1653.75,1.1135,0.853898045,4.3,2.05663,7.99,16.75
1/27/04,24355,10589.25,10167.06,2725.25,32.31,1632.25,1.114,0.851571149,4.22,2.06,8.03,16.82
1/28/04,24226,10461.54981,9786.83,2714.09,31.75,1684.5,1.1165,0.851498638,4.18,2.05925,8.14,18.04
1/29/04,23849,10485.17969,9897.05,2721.57,33.16,1681.5,1.1215,0.840830741,4.17,2.07138,7.87,16.75
1/30/04,22384,10428.66992,9614.6,2725.07,32.84,1664,1.1135,0.839701066,4.24,2.0705,7.97,15.56
2/2/04,21842,10534.51953,9865.7,2744.2,32.87,1658.75,1.111,0.840689365,4.16,2.07,8,15
2/3/04,21794,10556.37012,9852.83,2750.09,32.26,1655.25,1.1295,0.839419122,4.15,2.07,8.26,#N/A
2/4/04,22289,10601.40039,#N/A,2760.66,29.99,1662.5,1.1205,0.849762067,4.23,2.07175,8.38,15.21
2/5/04,21685,10522.76953,9960.2,2797.56,30.02,1648.25,1.143,0.848536275,4.19,2.07175,8.33,14.34
2/6/04,21092,10624.21973,10144.83,2808.07,30.33,1667,1.1425,0.839066958,4.25,2.0725,8.36,14.71
2/9/04,21970,10625.25,10163.38,2805.91,#N/A,1674.5,1.1675,#N/A,#N/A,2.07175,8.21,14.84
2/10/04,21936,10568,10100.57,2782.52,#N/A,1699.5,1.1735,0.8336807,4.34,2.07163,8.3,14.55
2/11/04,22173,10701.09961,10403.27,2821.33,29.89,1690,1.1725,0.836400134,4.4,2.07025,8.52,15.35
2/12/04,23197,10610.07031,10410.15,2800.16,30.74,1696.5,1.18,0.827540549,4.38,2.06438,8.56,16.78
2/13/04,23067,10467.41016,10326.39,2793.88,30.61,1694.75,1.185,0.826924667,4.41,2.06138,8.81,17.14
2/16/04,22530,10510.21973,10429.99,2801.97,31.24,1712.5,1.1775,0.828020204,4.38,2.06175,8.88,16.63
2/17/04,22195,10487.78027,10373.46,2829.44,30.68,1709.75,1.214,0.822571358,4.23,2.06025,9.11,17.11
2/18/04,22430,10499.48047,10045.34,2840.8,32.08,1708.5,1.2425,0.818531554,4.29,2.05875,9.3,17.34
2/19/04,21998,10503.11035,10124.28,2865.96,31.72,1697,1.2445,0.817728351,4.32,2.0565,9.32,17.87
2/20/04,20949,10469.33008,9910.56,2879.94,31.92,1693,1.3,0.818665575,4.3,2.05713,9.29,17.71
2/25/04,21341,10494.88965,10075.14,2859.58,32.01,1703,1.3,0.822097994,4.27,2.05463,9.42,16
2/26/04,21608,10592,10169.66,2873.86,33.06,1706.75,1.328,0.814067079,4.26,2.05575,9.62,16.39
2/27/04,21455,10578.74023,10490.77,2891.83,33.17,1718,1.3075,0.81366965,4.28,2.05313,9.27,15.94
3/1/04,21761,10605.48047,10271.6,2892.54,32.94,1728.25,1.3125,0.811161583,4.24,2.05038,9.41,15.39
3/2/04,22496,10735.17969,10092.64,2874.47,33.36,1724.5,1.3255,0.807689201,4.19,2.05038,9.3,15.31
3/3/04,22442,10696.21973,10104,2884.25,33.72,1741,1.308,0.808015514,4.16,2.06625,9.33,15.58
3/4/04,22542,10628.87988,10284.54,2896.78,32.81,1747.25,1.348,0.807754443,4.15,2.06438,9.42,#N/A
3/5/04,22397,10706.67969,10372.51,2860.08,31.71,1747.25,1.343,0.805477245,4.18,2.06513,9.19,15.4
3/8/04,22874,10674.58984,#N/A,2839.14,32.03,1734.75,1.3945,0.806061583,4.28,2.06513,9.41,15.59
3/9/04,22993,10666.29004,10371.27,2853.9,32.99,1729.75,1.371,0.802310655,4.2,2.05438,9.57,15.8
3/10/04,22674,10619.54981,10365.35,2841.26,#N/A,1726.75,1.301,#N/A,#N/A,2.05288,9.79,16.04
3/11/04,21673,10609.54981,10417.41,2819.92,#N/A,1734,1.3175,0.803793907,4.17,2.0515,9.84,16.29
3/12/04,20770,10566.58984,10500.62,2816.34,32.51,1723.25,1.338,0.800961153,4.24,2.05163,9.89,15.9
3/15/04,21776,10598.13965,10676.64,2833.63,33.01,1710,1.292,0.798658254,4.29,2.04338,10.08,14.93
3/16/04,21234,10581.54981,#N/A,2870.98,32.51,1723.5,1.27,0.793839803,4.27,2.04,10.14,14.83
3/17/04,21620,10582.25,#N/A,2880.94,#N/A,1724.5,1.284,#N/A,#N/A,2.045,10.36,14.55
3/18/04,21901,10678.36035,#N/A,2890.8,#N/A,1724.75,1.3355,0.794155019,4.38,2.04338,10.32,14.44
3/19/04,22370,10588.58984,10825.17,2896.25,33.71,1735.75,1.309,0.788705734,4.41,2.05038,10.06,14.86
3/22/04,22248,10593.48047,10813.99,2860.88,33.54,1732.75,1.347,0.782901433,4.29,2.05163,10.11,14.55
3/23/04,21663,10582.58984,10757.82,2877.39,33.57,1715,1.364,0.789577576,4.27,2.05313,9.95,14.4
3/24/04,21202,10595.37012,10837.65,2895.39,34.27,1730.5,1.3485,0.782962731,4.27,2.05163,9.95,14.48
3/25/04,20985,10529.51953,10965.05,2897.59,34.38,1691.75,1.3695,0.778028476,4.11,2.05288,9.98,15.79
3/26/04,21001,10457.58984,#N/A,2932.95,34.92,1679,1.379,0.781127949,4.11,2.051,9.77,16.6
3/29/04,21544,10288.84961,10849.68,2904.36,34.26,1708.25,1.355,0.785237534,4.05,2.049,10.16,18.67
3/30/04,21531,10130.66992,10863,2907.46,34.62,1723.25,1.3605,0.785792865,4.01,2.04325,10.32,20.67
3/31/04,22042,10238.4502,10665.15,2866.04,33.61,1718,1.3555,0.794407372,3.99,2.03913,10.11,18.3
4/1/04,22142,10103.41016,10857.2,2872.48,35.16,1713.5,1.3455,0.806776926,4.04,2.03963,9.97,21.13
4/2/04,22650,10184.66992,11036.33,2883.54,#N/A,1712,1.3525,#N/A,#N/A,2.04525,10.08,20.34
4/5/04,22949,10298.95996,11103.1,2893.18,36.21,1704,1.3595,0.794659886,4.08,2.04363,9.79,18.11
4/6/04,23146,10295.84961,11002.39,2918.56,35.53,1715,1.344,0.792581438,4.05,2.02913,9.57,18.53
4/7/04,23061,10185.92969,11000.7,2946.62,35.12,1708.5,1.3585,0.786348982,3.99,2.02125,9.67,19.15
4/8/04,22451,10066.66992,11069.01,2926.79,34.94,1717,1.371,0.793021412,4.09,2.0145,9.6,21.58
4/12/04,22725,10065.41016,10972.6,2952.61,34.41,1725,1.352,0.796685787,4.16,2.02563,9.63,20.67
4/13/04,22777,10049.55957,10928.03,2945.63,33.99,1732.75,1.317,0.790951515,4.11,2.023,9.63,19.81
4/14/04,22618,10218.37012,10852.47,2959.71,33.63,1748,1.327,0.792393027,4.22,2.01625,9.46,17.88
4/15/04,22312,10212.91016,10779.44,2923.05,32.86,1747.75,1.318,0.807167649,4.22,2.05,9.31,17.33
4/16/04,21727,10327.62988,10783.61,2922.68,33.16,1737.5,1.3125,0.803083842,4.16,2.05788,9.37,16.5
4/19/04,21773,10380.88965,10776.73,2834.02,34.02,1747.25,1.297,0.804764204,4.18,2.05713,9.61,16.28
4/20/04,21627,10357.51953,10641.92,2834.03,34.2,1767,1.291,0.796114959,4.13,2.05163,9.58,16.74
4/22/04,21078,10375.33008,10447.25,2756.13,33.06,1767.25,1.303,0.796685787,4.15,2.05275,9.95,16.65
4/23/04,21142,10470.58984,10464.6,2773.18,33.26,1763,1.2945,0.793273045,4.2,2.05163,9.8,15.64
4/26/04,21588,10553.75977,10460.92,2821.8,32.49,1770.75,1.3505,0.787773751,4.12,2.05163,10,14.97
4/27/04,21324,10569.25977,10402.61,2761.66,32.91,1769,1.368,0.789141414,4.09,2.05225,10.13,15.32
4/28/04,21317,10482.76953,10365.4,2769.86,34.03,1790,1.317,0.785731123,4.13,2.05175,10.21,15.76
4/29/04,20481,10444.37988,#N/A,2712.11,33.93,1786.5,1.2335,0.780335544,4.05,2.05238,10.22,16.26
4/30/04,19871,10516.04981,10459.26,2713.68,34.03,1777.25,1.2295,0.780822987,4.1,2.05175,10.2,#N/A
5/3/04,19622,10378.09961,10557.69,2702.05,34.51,1778.5,1.243,0.784252216,4.05,2.05363,10.01,15.28
5/4/04,19709,10377.9502,10548.72,2752.43,#N/A,1770.5,1.2415,#N/A,#N/A,2.05313,10.32,17.26
5/5/04,20013,10398.32031,10701.13,2763.75,35.13,1781,1.236,0.778331258,4.05,2.05288,10.13,15.62
5/6/04,20019,10451.62012,10676.81,2797.68,35.42,1755.25,1.1775,0.780518264,4.05,2.05375,10.22,15.74
5/7/04,19184,10437.84961,10753.8,2791.58,35.81,1763.75,1.192,0.788332676,4.05,2.05688,9.77,14.94
5/10/04,18616,10311.87012,10720.69,2787.5,35.8,1766.75,1.2095,0.795988219,4.1,2.05688,9.88,15.42
5/11/04,17607,10314.99023,10868.96,2819.7,35.75,1758.5,1.228,0.795608243,4.05,2.05888,9.38,16.67
5/12/04,18543,10463.11035,10644.13,2885.08,35.85,1773.75,1.2315,0.787897888,4.04,2.05575,9.11,15.6
5/13/04,18326,10472.91016,10658.73,2905.88,37.28,1760,1.2465,0.799808046,4.02,2.05563,8.79,14.61
5/14/04,18421,10445.37988,10815.29,2865.03,35.45,1774.5,1.2385,0.803600129,4.05,2.05575,9.13,14.01
5/17/04,18609,10476.66992,11041.92,2851.83,36.08,1756.75,1.1925,0.803793907,3.99,2.06,8.74,14.77
5/18/04,18125,10339.41016,11271.12,2858.93,36.85,1767.25,1.1675,0.804440512,4,2.05525,8.78,15.07
5/19/04,18602,10273.05957,11361.51,2889.91,36.6,1772.5,1.1935,0.818866689,4.05,2.0545,8.71,16.29
5/20/04,18688,10227.26953,11351.92,2856.61,35.8,1730.5,1.187,0.827266711,4.07,2.06263,8.87,16.6
5/21/04,18239,10314.32031,11401.79,2854.52,36.81,1742.75,1.1775,0.81799591,4.04,2.06163,8.77,17.19
5/24/04,18288,10316.98047,11537.29,2866.95,37.31,1731,1.176,0.806386582,3.85,2.05863,8.27,16.62
5/25/04,18675,10308.2002,11502.86,2859.24,36.53,1732.75,1.1445,0.80834209,3.78,2.06225,8.19,16.55
5/26/04,18860,10240.62012,11532.04,2878.8,36.29,1696,1.156,0.804634696,3.73,2.06225,8.65,15.77
5/27/04,19069,10116.28027,11433.24,2855.47,36.21,1708.5,1.1975,0.817929004,3.74,2.06025,8.58,17.05
5/28/04,19734,9989.240234,11297.04,2877.65,36.95,1689.5,1.189,0.81512879,3.74,2.06025,8.2,18.13
5/31/04,19672,10011.51953,11162.75,2894.18,36.21,1691.5,1.22,0.820277254,3.78,2.06025,8.45,19.77
6/1/04,19545,10044.30957,11317.9,2886.05,37.44,1686,1.2325,0.81679327,3.78,2.06025,8.53,18.57
6/2/04,19553,10008.42969,11242.29,2884.82,37.36,1657.75,1.232,0.814995925,3.7,2.06013,8.56,18.14
6/3/04,19723,10009.91992,11436.86,2836.67,38.21,1657,1.2325,0.819873739,3.71,2.06163,8.53,18.86
6/4/04,19404,9906.709961,11484.28,2806.38,37.81,1664.25,1.273,0.80697224,3.76,2.06225,8.37,18.47
6/7/04,19826,9962.549805,11418.51,2787.48,38.09,1663.5,1.278,0.815062352,3.8,2.06225,8.64,19.96
6/8/04,20447,9939.120117,11318.51,2806.46,37.12,1666.5,1.2925,0.808538163,3.74,2.06225,8.71,19.33
6/9/04,20269,9939.339844,11281.09,2799.71,37.81,1662.5,1.249,0.812281699,3.73,2.06194,8.66,18.93
6/11/04,19865,9968.019531,11364.99,2823.37,37.06,1640.5,1.247,0.81879964,3.73,2.0635,8.6,18.67
6/14/04,19833,9958.080078,11530.91,2765.74,35.67,1624,1.2335,0.821692687,3.75,2.0655,8.64,18.49
6/15/04,19496,10116.83984,11770.65,2756.85,35.61,1615.25,1.2685,0.826993053,3.85,2.06713,8.93,18.08
6/16/04,20050,10109.88965,11718.24,2684.96,35.41,1616.5,1.2405,0.823655383,3.91,2.07875,8.91,15.96
6/17/04,20460,10205.83008,11693.68,2721.08,36.15,1603.5,1.1675,0.819537781,3.91,2.0825,9.19,15.97
6/18/04,20330,10187.17969,11715.39,2680.1,35.75,1594.75,1.176,0.81353726,3.86,2.08,9.33,15.28
6/21/04,20336,10199.78027,11683.42,2712.5,34.47,1614.5,1.1565,0.809192426,3.91,2.07963,9.32,15.5
6/22/04,20293,10261.84961,11815.95,2694.92,34.39,1622.25,1.195,0.825832026,4.15,2.079,8.93,#N/A
6/23/04,20199,10196.83008,11958.32,2659.85,34.29,1608.5,1.1825,0.832778148,4.24,2.07588,9.06,16.3
6/24/04,20837,10243.30957,12079.7,2675.75,35.09,1612.75,1.203,0.827198279,4.19,2.07725,8.83,16.08
6/25/04,20708,10389.41016,12019.62,2729.52,36.28,1607,1.195,0.821625175,4.19,2.08,9.19,17.03
6/28/04,20750,10431.09961,12092.59,2708.54,37.14,1613,1.197,0.827266711,4.21,2.0815,9.24,16.78
6/29/04,20352,10367.79981,11897.51,2697.46,#N/A,1606.75,1.1635,0.826309701,#N/A,2.0815,9.45,15.39
6/30/04,20809,10401.23047,12042.7,2716.07,37.79,1595,1.197,0.82863772,4.25,2.08025,9.47,15.01
7/1/04,21152,10336.50977,12127.82,2699.36,37.09,1604.5,1.2245,0.838715088,4.35,2.08,9.63,15.39
7/2/04,21349,10380.23047,12098.18,2729.62,36.62,1614.75,1.2095,0.837520938,4.4,2.07725,9.39,15.04
7/5/04,21565,10378.58984,11800.4,2752.02,37.74,1622.75,1.2065,0.839348665,4.42,2.074,9.11,#N/A
7/6/04,21669,10375.82031,11824.56,2736.83,37.7,1616.5,1.1715,0.831600832,4.37,2.07763,8.83,16.07
7/7/04,21190,10417.82031,11764.21,2749.62,37.46,1618.75,1.205,0.832015975,4.39,2.07375,8.66,15.05
7/8/04,21167,10370.20996,11952.26,2713.29,37.61,1603,1.222,0.839630563,4.43,2.075,8.36,14.79
7/12/04,20885,10395.13965,11944.3,2730.15,36.61,1587.5,1.22,0.84366827,4.45,2.07313,7.33,15.15
7/13/04,21533,10477.42969,11980.1,2736.72,37.7,1573,1.22,0.843099233,4.4,2.07363,7.43,14.99
7/14/04,21676,10444.24023,12120.66,2767.87,37.22,1571.5,1.257,0.847314015,4.48,2.075,7.57,15.26
7/15/04,21679,10377.51953,12163.89,2799.81,37.02,1583,1.2515,0.843810649,4.46,2.07363,7.37,14.31
7/16/04,22064,10356.34961,12044.88,2800.36,37.49,1580,1.281,0.838433806,4.43,2.07375,6.89,13.98
7/19/04,22445,10413.42969,12004.29,2787.39,37.23,1579.5,1.2775,0.845308538,4.5,2.07375,7.02,14.81
7/20/04,22115,10434,#N/A,2800.18,37.5,1595,1.279,0.837170364,4.55,2.07363,6.87,15.19
7/21/04,22362,10334,11761.79,2797.05,37.31,1584,1.278,0.835073069,4.53,2.07363,6.87,16.07
7/22/04,21821,10280.25977,#N/A,2759.27,38.26,1579,1.2895,0.837731423,4.53,2.0725,6.36,15.47
7/23/04,21729,10211.91992,#N/A,2785.68,38.86,1565.5,1.3135,0.828088771,4.56,2.07375,6.25,14.34
7/26/04,21635,10238.51953,#N/A,2807.16,39.69,1576.5,1.3085,0.822030415,4.61,2.07363,5.94,15.2
7/27/04,21325,10173.12012,11571.34,2807.16,39.41,1594.5,1.288,0.827129859,4.63,2.07363,5.91,15.08
7/28/04,21740,10211.75,11438.82,2822.05,39.98,1581,1.2765,0.841396719,4.79,2.07425,5.92,#N/A
7/29/04,22169,10238.37012,10884.7,2816.56,38.9,1591.75,1.2845,0.845022816,4.81,2.075,5.82,16.25
7/30/04,22224,10232.83984,10907.18,2782.43,40.3,1616.75,1.247,0.846166864,4.79,2.07488,5.96,15.81
8/2/04,22342,10208.2002,11153.58,2793.63,40.3,1617,1.2495,0.839560071,4.83,2.07238,6.07,16.2
8/3/04,22453,10162.33984,10825.1,2822.35,40.94,1608.5,1.22,0.847385815,4.85,2.07425,6.16,15.78
8/4/04,22370,10140.9502,10849.63,2818.85,41.42,1596.25,1.268,0.842176183,4.79,2.07488,6.07,14.96
8/5/04,22174,10094.42969,10505.05,2840.04,41.53,1569.5,1.2915,0.832708802,4.7,2.07663,6.1,14.46
8/6/04,21341,10156.29981,10711.09,2828.59,40.32,1567.75,1.308,0.835352101,4.74,2.07788,6.4,13.76
8/9/04,21653,10047.59961,10967.74,2811.08,41.61,1567.5,1.308,0.832292967,4.79,2.07738,6.36,14.71
8/10/04,21261,10045.45996,10862.04,2806.62,40.92,1583.25,1.306,0.838504109,4.72,2.07675,6.24,14.34
8/11/04,21736,9964.709961,11070.25,2783.99,39.83,1569,1.298,0.832708802,4.76,2.07988,6.39,15.17
8/12/04,21574,9963.540039,11101.64,2784.92,42.03,1570.5,1.284,0.834863917,4.75,2.07688,6.46,14.17
8/13/04,21570,10084.03027,10962.93,2764.89,41.45,1600,1.282,0.825968448,4.73,2.07825,6.45,16.41
8/16/04,21404,10115.51953,11152.09,2764.31,40.6,1618.75,1.2455,0.826309701,4.67,2.07813,6.4,15.75
8/17/04,21767,10129.12012,11166.03,2776.88,39.25,1628.5,1.261,0.814730324,4.6,2.07813,6.66,16.5
8/18/04,22059,10138.4502,11309.57,2776.25,39.9,1623.5,1.276,0.818531554,4.66,2.0825,6.61,17.3
8/19/04,22779,10178.26953,11236.37,2760.11,#N/A,1622.25,1.27,#N/A,#N/A,2.07963,6.68,16.55
8/20/04,22935,10117.95996,11296.76,2763.2,42.33,1619,1.321,0.819000819,4.71,2.07738,6.47,16.15
8/23/04,23205,10127.09961,11242.34,2754.77,39.96,1612.75,1.319,0.816326531,4.74,2.0715,6.16,15.68
8/24/04,22863,9960.669922,11027.05,2715.64,39.29,1589.25,1.3115,0.819336338,4.71,2.07563,6.41,15.32
8/25/04,22870,9816.139648,11128.05,2713.27,38.44,1593,1.274,0.815793767,4.78,2.08,6.47,15.37
8/26/04,23047,9815.549805,11439.92,2697.69,38.72,1576,1.2945,0.811688312,4.78,2.08,6.47,16.03
8/27/04,22583,9931.240234,11521.93,2708.16,37.18,1620.75,1.2715,0.814796708,4.78,2.08,6.39,16.21
8/30/04,22600,9936.480469,11449.74,2728.91,37.6,1633.25,1.2445,0.826651236,4.82,2.08,6.22,18.32
8/31/04,22886,9814.110352,11575.97,2680.44,38.45,1552.5,1.2415,0.825763832,4.81,2.08,5.84,19.34
9/1/04,22803,9825.349609,11526.82,2673.44,#N/A,1567.5,1.242,0.832570144,#N/A,2.07825,5.84,18.89
9/2/04,22516,9955.5,11491.66,2640.6,37.58,1548.75,1.2515,0.828294542,4.89,2.078,5.82,17.47
9/3/04,22688,9964.219727,11387.7,2670.49,37.18,1573.75,1.261,0.823791087,4.69,2.0765,5.62,18.04
9/6/04,22416,10082.78027,11641.72,2665.98,37.33,1579,1.262,0.832916875,4.74,2.0765,5.56,19.08
9/8/04,22508,10040.80957,11607.9,2717.61,38.51,1560.5,1.281,0.830564784,4.71,2.07513,5.51,17.98
9/9/04,22536,10111.09961,11382.08,2720.05,38.68,1558.5,1.275,0.825218683,4.72,2.07713,5.49,17.57
9/10/04,22276,10074.88965,11600.16,2696.26,37.69,1555,1.2475,0.825763832,4.7,2.07713,5.39,17.02
9/13/04,21970,10098.49023,11581.27,2712.45,38.11,1575.75,1.2405,0.826993053,4.72,2.07575,5.33,16.23
9/14/04,21810,10181.07031,11580.56,2684.28,37.56,1590.25,1.273,0.827129859,4.71,2.07575,5.22,16.96
9/15/04,22310,10174.07031,11744.15,2689.26,37.81,1588,1.2575,0.821692687,4.66,2.07575,5.18,16
9/16/04,22346,10193.83008,11780.4,2618.68,37.34,1547,1.265,0.823384109,4.66,2.07575,5.14,15.88
9/17/04,22876,10121.96973,11884.06,2596.52,36.25,1537.5,1.281,0.820142705,4.76,2.07363,5.14,15.33
9/20/04,23079,10170.12012,11860.81,2619.42,35.6,1559,1.285,0.824810294,4.7,2.07313,5,14.98
9/21/04,23078,10168.38965,11858.87,2594.45,36.92,1563,1.278,0.821085475,4.62,2.07438,5.07,14.91
9/22/04,23106,10277.82031,11896.01,2588.8,38.56,1580.75,1.2675,0.822503701,4.57,2.07313,5.08,14.71
9/23/04,22749,10261.51953,11721.49,2580.04,38.37,1590,1.298,0.812545706,4.48,2.07438,5.1,15.44
9/24/04,22944,10342.41992,11541.71,2604.75,#N/A,1585.5,1.302,#N/A,#N/A,2.07563,5.03,15.29
9/27/04,22981,10314.69043,11475.27,2617.27,39.56,1627,1.319,0.81366965,4.49,2.077,5.11,14.91
9/28/04,22834,10289.46973,11384.86,2627.37,39.18,1629.5,1.3415,0.80749354,4.5,2.07325,5.01,14.28
9/29/04,23230,10306.65039,11322.23,2630.71,40.27,1642.5,1.38,0.807102502,4.49,2.0765,4.98,13.91
9/30/04,23210,10315.12988,11423.53,2624.96,39.9,1652.5,1.368,0.807232806,4.49,2.07575,5,#N/A
10/1/04,23246,10316.90039,11582.28,2662.35,39.3,1661.25,1.362,0.80586671,4.46,2.076,5,14.07
10/4/04,23784,10231.58984,11608.62,2659.14,39.55,1662.5,1.3855,0.812875955,4.5,2.078,5.03,14.06
10/5/04,24150,10245.82031,11356.65,2664.67,40.98,1654,1.378,0.807428341,4.5,2.0805,5.13,14.01
10/6/04,24205,10283.87012,11409.14,2688.67,40.7,1648.25,1.393,0.808211428,4.5,2.08,4.87,13.76
10/7/04,24014,10204.51953,11436,2704.53,41.1,1641.25,1.4,0.804052424,4.38,2.08013,4.84,13.17
10/8/04,24120,10244.04981,#N/A,2697.05,41.55,1638.75,1.408,0.804440512,4.38,2.08,4.91,13.56
10/11/04,23928,10108.29004,11258.37,2670.79,40.86,1632,1.401,0.80795023,4.47,2.08013,4.89,14.64
10/13/04,23953,10039.41992,11433.86,2691.67,40.63,1640,1.4055,0.818062827,4.5,2.08013,4.9,14.39
10/14/04,23287,10046.65039,11285.04,2711.16,41.51,1642,1.4265,0.814796708,4.48,2.07888,5.03,14.03
10/15/04,22961,9989.730469,11187.33,2739.43,41.82,1646.5,1.4325,0.824946378,4.45,2.07888,5.13,14.43
10/18/04,23368,10056.75,11159.55,2748.39,41.45,1652,1.4735,0.824062629,4.49,2.08,5.13,13.66
10/19/04,23411,10136.37988,11031.54,2751.93,41.83,1648.25,1.4735,0.829462508,4.62,2.08,5.15,14.74
10/20/04,22893,10082.04004,11204.37,2746.96,42.81,1670.5,1.453,0.830151087,4.61,2.07875,5.26,14.8
10/21/04,22873,10191.40039,11116.84,2730.74,42.69,1655.5,1.293,0.828500414,4.6,2.08475,5.24,14.28
10/22/04,23061,10216.75977,11325.78,2745.86,43.72,1654,1.2765,0.831117021,4.5,2.08575,5.15,14.62
10/25/04,22735,10170.7002,11222.24,2780.85,43.83,1643.75,1.316,0.830978893,4.48,2.08563,5.13,13.83
10/26/04,22603,10239.83984,11140.57,2771.67,44.13,1622.5,1.291,0.829806655,4.45,2.08425,5.07,13.21
10/27/04,22861,10124.11035,11010.02,2763.75,42.73,1631.75,1.303,0.829393713,4.45,2.08288,5.11,13.34
10/28/04,23171,10056.08984,11060.89,2765.87,44.39,1674.75,1.306,0.829875519,4.43,2.08213,5.04,12.75
10/29/04,22945,10080.41992,10972.57,2788.64,43.95,1664,1.3185,0.814863103,4.24,2.08175,4.91,13.41
11/1/04,23050,10085.20996,10908.7,2776.1,44.86,1660.75,1.3095,0.81559416,4.28,2.08425,4.9,13.95
